"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN"
"JA000047649","34.767","136.15","161.0","2009-05-16","60","64","57"
"JA000047649","34.767","136.15","161.0","2009-05-17","67","74","58"
"JA000047649","34.767","136.15","161.0","2009-05-18","65","77",
"JA000047649","34.767","136.15","161.0","2009-05-19","63","75",
"JA000047649","34.767","136.15","161.0","2009-05-20","72","87","52"
"JA000047649","34.767","136.15","161.0","2009-05-21","71","77","60"
"JA000047649","34.767","136.15","161.0","2009-05-22","67","77",
"JA000047649","34.767","136.15","161.0","2009-05-23","68","79","61"
"JA000047649","34.767","136.15","161.0","2009-05-24","63","76",
"JA000047649","34.767","136.15","161.0","2009-05-25","60","72",
"JA000047649","34.767","136.15","161.0","2009-05-26","68","83","52"
"JA000047649","34.767","136.15","161.0","2009-05-27","69","77","56"
"JA000047649","34.767","136.15","161.0","2009-05-28","63","69",
"JA000047649","34.767","136.15","161.0","2009-05-29","71","81","60"
"JA000047649","34.767","136.15","161.0","2009-05-30","69","76",
"JA000047649","34.767","136.15","161.0","2009-05-31","61","69",
"JA000047649","34.767","136.15","161.0","2009-06-01","65","79",
"JA000047649","34.767","136.15","161.0","2009-06-02","73","86","51"
"JA000047649","34.767","136.15","161.0","2009-06-03","68","76",
"JA000047649","34.767","136.15","161.0","2009-06-04","69","76","63"
"JA000047649","34.767","136.15","161.0","2009-06-05","64",,
"JA000047649","34.767","136.15","161.0","2009-06-06","69","80","62"
"JA000047649","34.767","136.15","161.0","2009-06-07","67","77",
"JA000047649","34.767","136.15","161.0","2009-06-08","67","79",
"JA000047649","34.767","136.15","161.0","2009-06-09","70","79","59"
"JA000047649","34.767","136.15","161.0","2009-06-10","67","75","63"
"JA000047649","34.767","136.15","161.0","2009-06-11","67","79",
"JA000047649","34.767","136.15","161.0","2009-06-12","72","85","56"
"JA000047649","34.767","136.15","161.0","2009-06-13","74","82","60"
"JA000047649","34.767","136.15","161.0","2009-06-14","69","82",
"JA000047649","34.767","136.15","161.0","2009-06-15","72","85","58"
"JA000047649","34.767","136.15","161.0","2009-06-16","68","83",
"JA000047649","34.767","136.15","161.0","2009-06-17","73","84","60"
"JA000047649","34.767","136.15","161.0","2009-06-18","72","82","63"
"JA000047649","34.767","136.15","161.0","2009-06-19","75","87","63"
"JA000047649","34.767","136.15","161.0","2009-06-20","72","75","67"
"JA000047649","34.767","136.15","161.0","2009-06-21","77","85","70"
"JA000047649","34.767","136.15","161.0","2009-06-22","78","88",
"JA000047649","34.767","136.15","161.0","2009-06-23","76","88",
"JA000047649","34.767","136.15","161.0","2009-06-24","74","84",
"JA000047649","34.767","136.15","161.0","2009-06-25","76","89",
"JA000047649","34.767","136.15","161.0","2009-06-26","76","89","65"
"JA000047649","34.767","136.15","161.0","2009-06-27","78","88","66"
"JA000047649","34.767","136.15","161.0","2009-06-28","76","88",
"JA000047649","34.767","136.15","161.0","2009-06-29","75","83","67"
"JA000047649","34.767","136.15","161.0","2009-06-30","72","80",
"JA000047649","34.767","136.15","161.0","2009-07-01","78","92","68"
"JA000047649","34.767","136.15","161.0","2009-07-02","71","77",
"JA000047649","34.767","136.15","161.0","2009-07-03","71","83",
"JA000047649","34.767","136.15","161.0","2009-07-04","74","84","64"
"JA000047649","34.767","136.15","161.0","2009-07-05","75","85","66"
"JA000047649","34.767","136.15","161.0","2009-07-06","76","85","69"
"JA000047649","34.767","136.15","161.0","2009-07-07","78","89","72"
"JA000047649","34.767","136.15","161.0","2009-07-08","77","84","72"
"JA000047649","34.767","136.15","161.0","2009-07-09","84","92","74"
"JA000047649","34.767","136.15","161.0","2009-07-10","79","88",
"JA000047649","34.767","136.15","161.0","2009-07-11","77","86",
"JA000047649","34.767","136.15","161.0","2009-07-12","80","90","69"
"JA000047649","34.767","136.15","161.0","2009-07-13","82","93","72"
"JA000047649","34.767","136.15","161.0","2009-07-14","84","96",
"JA000047649","34.767","136.15","161.0","2009-07-15","83","95","71"
"JA000047649","34.767","136.15","161.0","2009-07-16","81","91","72"
"JA000047649","34.767","136.15","161.0","2009-07-17","78","83",
"JA000047649","34.767","136.15","161.0","2009-07-18","81","91",
"JA000047649","34.767","136.15","161.0","2009-07-19","80","91",
"JA000047649","34.767","136.15","161.0","2009-07-20","78","84","74"
"JA000047649","34.767","136.15","161.0","2009-07-21","77","82",
"JA000047649","34.767","136.15","161.0","2009-07-22","78","84",
"JA000047649","34.767","136.15","161.0","2009-07-23","78","88",
"JA000047649","34.767","136.15","161.0","2009-07-24","80","87","71"
"JA000047649","34.767","136.15","161.0","2009-07-25","78","93",
"JA000047649","34.767","136.15","161.0","2009-07-26","79","91",
"JA000047649","34.767","136.15","161.0","2009-07-27","75","83",
"JA000047649","34.767","136.15","161.0","2009-07-28","76","81","71"
"JA000047649","34.767","136.15","161.0","2009-07-29","82","92",
"JA000047649","34.767","136.15","161.0","2009-07-30","77","85",
"JA000047649","34.767","136.15","161.0","2009-07-31","78","87","72"
"JA000047649","34.767","136.15","161.0","2009-08-01","76","82",
"JA000047649","34.767","136.15","161.0","2009-08-02","76","86",
"JA000047649","34.767","136.15","161.0","2009-08-03","80","90","71"
"JA000047649","34.767","136.15","161.0","2009-08-04","82","94","72"
"JA000047649","34.767","136.15","161.0","2009-08-05","80","86","75"
"JA000047649","34.767","136.15","161.0","2009-08-06","80","85",
"JA000047649","34.767","136.15","161.0","2009-08-07","82","90",
"JA000047649","34.767","136.15","161.0","2009-08-08","84","94","75"
"JA000047649","34.767","136.15","161.0","2009-08-09","79","82",
"JA000047649","34.767","136.15","161.0","2009-08-10","79","81",
"JA000047649","34.767","136.15","161.0","2009-08-11","80","91",
"JA000047649","34.767","136.15","161.0","2009-08-12","85","96","74"
"JA000047649","34.767","136.15","161.0","2009-08-13","82","93",
"JA000047649","34.767","136.15","161.0","2009-08-14","76","87",
"JA000047649","34.767","136.15","161.0","2009-08-15","80","91","67"
"JA000047649","34.767","136.15","161.0","2009-08-16","79","91",
"JA000047649","34.767","136.15","161.0","2009-08-17","81","95","68"
"JA000047649","34.767","136.15","161.0","2009-08-18","79","90",
"JA000047649","34.767","136.15","161.0","2009-08-19","78","90",
"JA000047649","34.767","136.15","161.0","2009-08-20","80","91","67"
"JA000047649","34.767","136.15","161.0","2009-08-21","82","91","72"
"JA000047649","34.767","136.15","161.0","2009-08-22","79","88",
"JA000047649","34.767","136.15","161.0","2009-08-23","76","89",
"JA000047649","34.767","136.15","161.0","2009-08-24","72","85",
"JA000047649","34.767","136.15","161.0","2009-08-25","72","83","61"
"JA000047649","34.767","136.15","161.0","2009-08-26","75","83","64"
"JA000047649","34.767","136.15","161.0","2009-08-27","77","89",
"JA000047649","34.767","136.15","161.0","2009-08-28","79","88","69"
"JA000047649","34.767","136.15","161.0","2009-08-29","78","86",
"JA000047649","34.767","136.15","161.0","2009-08-30","75","88",
"JA000047649","34.767","136.15","161.0","2009-08-31","75","80","68"
"JA000047649","34.767","136.15","161.0","2009-09-01","75","86",
"JA000047649","34.767","136.15","161.0","2009-09-02","76","82","68"
"JA000047649","34.767","136.15","161.0","2009-09-03","75","82",
"JA000047649","34.767","136.15","161.0","2009-09-04","76","88",
"JA000047649","34.767","136.15","161.0","2009-09-05","77","91",
"JA000047649","34.767","136.15","161.0","2009-09-06","77","92","67"
"JA000047649","34.767","136.15","161.0","2009-09-07","76","89",
"JA000047649","34.767","136.15","161.0","2009-09-08","76","88","65"
"JA000047649","34.767","136.15","161.0","2009-09-09","66","83",
"JA000047649","34.767","136.15","161.0","2009-09-10","67","83","54"
"JA000047649","34.767","136.15","161.0","2009-09-11","73","87","56"
"JA000047649","34.767","136.15","161.0","2009-09-12","68","75",
"JA000047649","34.767","136.15","161.0","2009-09-13","68","82",
"JA000047649","34.767","136.15","161.0","2009-09-14","70","80","56"
"JA000047649","34.767","136.15","161.0","2009-09-15","65","68",
"JA000047649","34.767","136.15","161.0","2009-09-16","67","81",
"JA000047649","34.767","136.15","161.0","2009-09-17","70","83","56"
"JA000047649","34.767","136.15","161.0","2009-09-18","70","81",
"JA000047649","34.767","136.15","161.0","2009-09-19","71","81",
"JA000047649","34.767","136.15","161.0","2009-09-20","67","81",
"JA000047649","34.767","136.15","161.0","2009-09-21","72","84","56"
"JA000047649","34.767","136.15","161.0","2009-09-22","73","79","63"
"JA000047649","34.767","136.15","161.0","2009-09-23","71","82",
"JA000047649","34.767","136.15","161.0","2009-09-24","73","87","63"
"JA000047649","34.767","136.15","161.0","2009-09-25","74","88","63"
"JA000047649","34.767","136.15","161.0","2009-09-26","72","86",
"JA000047649","34.767","136.15","161.0","2009-09-27","75","84","62"
"JA000047649","34.767","136.15","161.0","2009-09-28","70","75",
"JA000047649","34.767","136.15","161.0","2009-09-29","70","76","66"
"JA000047649","34.767","136.15","161.0","2009-09-30","68","72",
"JA000047649","34.767","136.15","161.0","2009-10-01","71","80","64"
"JA000047649","34.767","136.15","161.0","2009-10-02","70","75",
"JA000047649","34.767","136.15","161.0","2009-10-03","67","80",
"JA000047649","34.767","136.15","161.0","2009-10-04","67","81",
"JA000047649","34.767","136.15","161.0","2009-10-05","62","71","56"
"JA000047649","34.767","136.15","161.0","2009-10-06","63","65","58"
"JA000047649","34.767","136.15","161.0","2009-10-07","63","66",
"JA000047649","34.767","136.15","161.0","2009-10-08","64","74",
"JA000047649","34.767","136.15","161.0","2009-10-09","59","71",
"JA000047649","34.767","136.15","161.0","2009-10-10","59","73",
"JA000047649","34.767","136.15","161.0","2009-10-11","58","72",
"JA000047649","34.767","136.15","161.0","2009-10-12","58","72","45"
"JA000047649","34.767","136.15","161.0","2009-10-13","62","74","47"
"JA000047649","34.767","136.15","161.0","2009-10-14","61","75",
"JA000047649","34.767","136.15","161.0","2009-10-15","58","73",
"JA000047649","34.767","136.15","161.0","2009-10-16","62","75","46"
"JA000047649","34.767","136.15","161.0","2009-10-17","61","72","54"
"JA000047649","34.767","136.15","161.0","2009-10-18","60","72",
"JA000047649","34.767","136.15","161.0","2009-10-19","60","75","50"
"JA000047649","34.767","136.15","161.0","2009-10-20","58","71",
"JA000047649","34.767","136.15","161.0","2009-10-21","58","72","45"
"JA000047649","34.767","136.15","161.0","2009-10-22","58","70","46"
"JA000047649","34.767","136.15","161.0","2009-10-23","61","72","46"
"JA000047649","34.767","136.15","161.0","2009-10-24","61","63","54"
"JA000047649","34.767","136.15","161.0","2009-10-25","62","68",
"JA000047649","34.767","136.15","161.0","2009-10-26","60","61","56"
"JA000047649","34.767","136.15","161.0","2009-10-27","57","71",
"JA000047649","34.767","136.15","161.0","2009-10-28","58","72","47"
"JA000047649","34.767","136.15","161.0","2009-10-29","62","76","49"
"JA000047649","34.767","136.15","161.0","2009-10-30","60","76",
"JA000047649","34.767","136.15","161.0","2009-10-31","62","76","48"
"JA000047649","34.767","136.15","161.0","2009-11-01","61","75","52"
"JA000047649","34.767","136.15","161.0","2009-11-02","50","65",
"JA000047649","34.767","136.15","161.0","2009-11-03","42","53",
"JA000047649","34.767","136.15","161.0","2009-11-04","51","64","32"
"JA000047649","34.767","136.15","161.0","2009-11-05","52","65","42"
"JA000047649","34.767","136.15","161.0","2009-11-06","55","70","42"
"JA000047649","34.767","136.15","161.0","2009-11-07","57","73","44"
"JA000047649","34.767","136.15","161.0","2009-11-08","58","74","46"
"JA000047649","34.767","136.15","161.0","2009-11-09","60","72","47"
"JA000047649","34.767","136.15","161.0","2009-11-10","62","69","54"
"JA000047649","34.767","136.15","161.0","2009-11-11","58","63",
"JA000047649","34.767","136.15","161.0","2009-11-12","56",,"50"
"JA000047649","34.767","136.15","161.0","2009-11-13","60","63","54"
"JA000047649","34.767","136.15","161.0","2009-11-14","55","67",
"JA000047649","34.767","136.15","161.0","2009-11-15","51","59",
"JA000047649","34.767","136.15","161.0","2009-11-16","49","57","43"
"JA000047649","34.767","136.15","161.0","2009-11-17","46","47","44"
"JA000047649","34.767","136.15","161.0","2009-11-18","45","53",
"JA000047649","34.767","136.15","161.0","2009-11-19","47","57","41"
"JA000047649","34.767","136.15","161.0","2009-11-20","47","56",
"JA000047649","34.767","136.15","161.0","2009-11-21","44","57",
"JA000047649","34.767","136.15","161.0","2009-11-22","45","51","34"
"JA000047649","34.767","136.15","161.0","2009-11-23","45","59",
"JA000047649","34.767","136.15","161.0","2009-11-24","51","56","35"
"JA000047649","34.767","136.15","161.0","2009-11-25","52","64",
"JA000047649","34.767","136.15","161.0","2009-11-26","48","63",
"JA000047649","34.767","136.15","161.0","2009-11-27","51","65","37"
"JA000047649","34.767","136.15","161.0","2009-11-28","44","55",
"JA000047649","34.767","136.15","161.0","2009-11-29","45","49","33"
"JA000047649","34.767","136.15","161.0","2009-11-30","44","56",
"JA000047649","34.767","136.15","161.0","2009-12-01","45","60",
"JA000047649","34.767","136.15","161.0","2009-12-02","48","62","33"
"JA000047649","34.767","136.15","161.0","2009-12-03","48","50","39"
"JA000047649","34.767","136.15","161.0","2009-12-04","45","57",
"JA000047649","34.767","136.15","161.0","2009-12-05","48","56","37"
"JA000047649","34.767","136.15","161.0","2009-12-06","45","53",
"JA000047649","34.767","136.15","161.0","2009-12-07","42","51",
"JA000047649","34.767","136.15","161.0","2009-12-08","40","55",
"JA000047649","34.767","136.15","161.0","2009-12-09","44","57","31"
"JA000047649","34.767","136.15","161.0","2009-12-10","51","54","34"
"JA000047649","34.767","136.15","161.0","2009-12-11","53","55","49"
"JA000047649","34.767","136.15","161.0","2009-12-12","52","63",
"JA000047649","34.767","136.15","161.0","2009-12-13","43","53",
"JA000047649","34.767","136.15","161.0","2009-12-14","45","56",
"JA000047649","34.767","136.15","161.0","2009-12-15","43","49","33"
"JA000047649","34.767","136.15","161.0","2009-12-16","40","49",
"JA000047649","34.767","136.15","161.0","2009-12-17","38","45","31"
"JA000047649","34.767","136.15","161.0","2009-12-18","35","43",
"JA000047649","34.767","136.15","161.0","2009-12-19","37","42","29"
"JA000047649","34.767","136.15","161.0","2009-12-20","38","45","31"
"JA000047649","34.767","136.15","161.0","2009-12-21","35","44",
"JA000047649","34.767","136.15","161.0","2009-12-22","37","48","27"
"JA000047649","34.767","136.15","161.0","2009-12-23","42","52","28"
"JA000047649","34.767","136.15","161.0","2009-12-24","39","50",
"JA000047649","34.767","136.15","161.0","2009-12-25","45","55","28"
"JA000047649","34.767","136.15","161.0","2009-12-26","45","56",
"JA000047649","34.767","136.15","161.0","2009-12-27","41","51",
"JA000047649","34.767","136.15","161.0","2009-12-28","40","47","35"
"JA000047649","34.767","136.15","161.0","2009-12-29","37","50",
"JA000047649","34.767","136.15","161.0","2009-12-30","43","54","28"
"JA000047649","34.767","136.15","161.0","2009-12-31","34","41",
"JA000047649","34.767","136.15","161.0","2010-01-01","35","40","30"
"JA000047649","34.767","136.15","161.0","2010-01-02","40","47","31"
"JA000047649","34.767","136.15","161.0","2010-01-03","39","47",
"JA000047649","34.767","136.15","161.0","2010-01-04","42","51","32"
"JA000047649","34.767","136.15","161.0","2010-01-05","37","44",
"JA000047649","34.767","136.15","161.0","2010-01-06","37","43","32"
"JA000047649","34.767","136.15","161.0","2010-01-07","38","44","32"
"JA000047649","34.767","136.15","161.0","2010-01-08","36","48",
"JA000047649","34.767","136.15","161.0","2010-01-09","38","47","27"
"JA000047649","34.767","136.15","161.0","2010-01-10","38","49",
"JA000047649","34.767","136.15","161.0","2010-01-11","40","49","30"
"JA000047649","34.767","136.15","161.0","2010-01-12","37","42",
"JA000047649","34.767","136.15","161.0","2010-01-13","32","39",
"JA000047649","34.767","136.15","161.0","2010-01-14","33","38",
"JA000047649","34.767","136.15","161.0","2010-01-15","37","45","26"
"JA000047649","34.767","136.15","161.0","2010-01-16","31","41",
"JA000047649","34.767","136.15","161.0","2010-01-17","34","47","22"
"JA000047649","34.767","136.15","161.0","2010-01-18","41","51","23"
